what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1410785606778
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785606837
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410785607056
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785608309
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1410785608954
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785612681
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785627334
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785627359
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410785627544
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785630190
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1410785630504
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785630548
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785632525
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1410785632689
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785634744
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785663871
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785663893
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410785664047
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785667124
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1410785667282
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785667330
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785668177
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1410785668393
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785672047
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785678231
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785678262
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785681497
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1410785681609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785681680
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785682491
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1410785682609
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785682650
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410785682793
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785683452
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1410785683584
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785686290
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785696867
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785696895
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1410785697093
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785699679
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1410785699756
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785703440
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785705216
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785709599
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785712247
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785712592
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785713072
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785714144
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.VariableView",1410785715987
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785746263
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785746919
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1410785748391
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1410785757278
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1410785762447
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1410785792727
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1410785795215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785798216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785802747
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1410785806678
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1410785806950
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785809277
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1410785839951
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785844310
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785844758
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785845005
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785845261
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785845558
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785845870
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785846285
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785876734
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785877630
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785878661
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785880558
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785881013
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785881357
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785881629
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785881989
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785883453
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785892173
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785892797
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785893870
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785909405
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785913149
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1410785918813
