what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403628948497
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403628948509
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403629104593
activated,view,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui.ServersView",1403629104686
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403629107679
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403629108629
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403629108962
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403629123982
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403629129055
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403629172702
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403629231869
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403629231881
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403629237026
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1403629237138
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403629242741
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1403629258710
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1403629262942
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403629276515
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403629322832
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1403629340862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403629344401
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403629346652
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1403629348446
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403629351050
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403629354850
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.406.v201110060300,"org.eclipse.jst.j2ee.J2EEPerspective",1403629354991
activated,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403629356921
