what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403684967491
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403684967736
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403684969210
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1403684970309
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403684974109
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685003475
activated,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403685003795
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403685046112
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685049433
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685070195
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403685074385
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685077216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685077576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403685080185
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685082995
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685087467
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685087485
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403685087715
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685089425
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1403685090333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685092572
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685123560
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685123571
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685130148
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1403685130221
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403685134485
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403685138517
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403685144654
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403685149422
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1403685191102
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685202267
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685213385
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403685224893
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403685225293
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403685225605
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403685226101
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1403685250702
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.406.v201110060300,"org.eclipse.jst.j2ee.J2EEPerspective",1403685254535
activated,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403685258011
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403685274952
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403685283524
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685287021
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685289895
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685289904
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403685290151
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685291604
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1403685292533
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685293877
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685293988
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685294001
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685295755
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1403685295820
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1403685300005
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685302069
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403685302196
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403685305366
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403685305870
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403685306245
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403685306756
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403685306939
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403685306987
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1403685323558
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403685328367
