what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403618368498
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403618368723
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403618368951
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403618369167
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403618369390
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403618369603
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403618369838
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403618370238
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618377952
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618381069
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403618421291
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403618455431
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403618456870
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1403618470917
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1403618474619
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403618504713
error,log,,,"Internal Error",1403618504766
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403618510472
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403618516223
activated,view,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui.ServersView",1403618521088
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403618524168
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1403618528674
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1403618536509
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403618538135
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618541707
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618542705
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1403618542716
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618542985
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618543553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618543564
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618701285
activated,view,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui.ServersView",1403618701355
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618704974
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618705986
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618706319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618715673
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403618720695
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618731633
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618752668
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618752677
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618765332
activated,view,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugView",1403618765408
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1403618770216
activated,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403618775236
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403618778022
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403618779687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618782247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618782553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618782566
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618784305
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1403618786648
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1403618786943
activated,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403618788713
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403618810725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618812095
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618864197
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1403618866397
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1403618869248
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403618883067
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618887049
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618895746
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618913993
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618953671
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403618958780
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618959973
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618977822
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403618980634
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403618987897
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403618991688
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403619012821
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403619020535
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403619028123
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403619030495
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403619070945
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403619089591
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403619090623
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403619177407
activated,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403619193765
activated,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403619199425
activated,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403619206800
closed,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403619206806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403619209524
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403619213842
