what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403543725432
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403543725500
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403543747849
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403543754526
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403543756462
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403543770948
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403591739989
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403591747251
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403592885819
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403592885951
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403592888101
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1403592888221
activated,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403592897471
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403592906344
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403592911935
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403592927003
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1403592927268
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1403592933743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403592941258
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403592947367
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1403592949398
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403592951126
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403592956319
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593024901
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593030381
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593032339
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1403593032346
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593032623
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593035022
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593035042
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593047315
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593051788
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593149857
activated,view,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui.ServersView",1403593150003
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593154542
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593195906
executed,command,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.debug",1403593197583
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403593198640
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593240598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593349844
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593349859
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593352337
activated,perspective,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.DebugPerspective",1403593352425
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593356062
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593357454
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403593359017
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593360102
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593361374
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593361989
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593363063
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593364718
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593365190
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593365663
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593366078
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593366454
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593366974
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593367463
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593367846
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593369446
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593390150
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593392760
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593394383
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593394870
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403593395010
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.StepOver",1403593395822
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1403593395940
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.ClassFileEditor",1403593396022
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.Resume",1403593397310
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593401205
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593415136
activated,perspective,org.eclipse.jst.j2ee.ui,1.1.406.v201110060300,"org.eclipse.jst.j2ee.J2EEPerspective",1403593415295
activated,editor,org.eclipse.wst.xml.ui,1.1.105.v201106142156,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1403593417912
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403593429896
activated,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403593440239
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593478775
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593505092
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593505107
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403593505347
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403593506536
