what,kind,bundleId,bundleVersion,description,time
no handler,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1403541413602
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403541418150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541420327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541429787
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403541429841
opened,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403541438225
activated,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403541438302
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403541450183
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403541454490
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403541456539
activated,editor,org.jboss.tools.common.model.ui,3.2.1.v20111025-0439-H174-Final,"org.jboss.tools.common.propertieseditor.PropertiesCompoundEditor",1403541457224
activated,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403541458397
activated,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403541460393
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1403541462987
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1403541464865
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1403541466406
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1403541467977
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403541480340
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541485371
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541500798
activated,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403541500950
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541510837
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541518076
activated,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403541518256
closed,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403541518263
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403541522515
opened,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403541523534
activated,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403541523610
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541554284
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541563557
activated,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403541563775
closed,editor,org.jboss.tools.jst.jsp,3.2.1.v20111025-0510-H215-Final,"org.jboss.tools.jst.jsp.jspeditor.JSPTextEditor",1403541563781
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541565065
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541589751
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1403541602540
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1403541605123
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403541607132
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541614230
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541625186
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541633164
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541648085
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541670227
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541674181
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403541682554
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541684337
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541695184
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541699832
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403541758404
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403541761029
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1403541763283
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403541764929
