what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407488052337
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407488057468
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407488069560
activated,view,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui.ServersView",1407488071310
executed,command,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.debug",1407488079437
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1407488080414
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407488130388
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407488170015
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1407488222182
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407488237903
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407489609951
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1407489609966
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407489611544
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407489633358
activated,view,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.ui.ServersView",1407489635467
executed,command,org.eclipse.wst.server.ui,1.1.209.v20111005_1716,"org.eclipse.wst.server.debug",1407489644969
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1407489645553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407489696212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407489710928
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407489726915
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407489752817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407489783049
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407489785394
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407489792988
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1407491179134
activated,perspective,org.eclipse.jst.j2ee.ui,,"org.eclipse.jst.j2ee.J2EEPerspective",1407506923409
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1407506923409
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1407506923409
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1407506923409
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1407506923409
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1407506923409
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1407506923409
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1407506923409
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1407506923409
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1407506923409
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1407506923409
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1407506923409
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1407506923409
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1407506923409
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1407506923409
